Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1306695,Credit card,,Identity theft / Fraud / Embezzlement,,AR,72058,Web,3/29/2015,3/30/2015,JPMorgan Chase,Closed with explanation,Yes,No
1306697,Credit card,,Late fee,,VA,23836,Web,3/29/2015,3/30/2015,PayPal,Closed with explanation,Yes,No
1306706,Credit card,,Identity theft / Fraud / Embezzlement,,NV,89128,Web,3/29/2015,3/30/2015,Barclays,Closed with non-monetary relief,Yes,No
1306066,Credit card,,Rewards,,TX,75223,Web,3/28/2015,3/28/2015,Citibank,Closed with explanation,Yes,No
1306054,Credit card,,Transaction issue,,CA,95407,Web,3/28/2015,3/28/2015,Bank of America,Closed with explanation,Yes,No
1306053,Credit card,,Other,,CA,94105,Web,3/28/2015,3/28/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1306056,Credit card,,Advertising and marketing,,SD,57769,Web,3/28/2015,3/28/2015,Amex,Closed with explanation,Yes,No
1306057,Credit card,,Advertising and marketing,,SD,57769,Web,3/28/2015,4/1/2015,Capital One,Closed with explanation,Yes,No
1306089,Credit card,,Identity theft / Fraud / Embezzlement,,CT,6606,Web,3/28/2015,3/30/2015,JPMorgan Chase,Closed with explanation,Yes,No
1306075,Credit card,,Transaction issue,,WA,98407,Web,3/28/2015,3/28/2015,U.S. Bancorp,Closed with explanation,Yes,No
1306078,Credit card,,Closing/Cancelling account,,TX,78665,Web,3/28/2015,4/1/2015,"Continental Finance Company, LLC",Closed with explanation,Yes,
1306098,Credit card,,Late fee,,TX,78723,Web,3/28/2015,3/28/2015,Amex,Closed with explanation,Yes,No
1306156,Credit card,,Billing statement,,CA,94111,Web,3/28/2015,4/2/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1306211,Credit card,,Rewards,,AZ,85382,Web,3/28/2015,3/29/2015,Amex,Closed with monetary relief,Yes,No
1306228,Credit card,,Advertising and marketing,,GA,30041,Web,3/28/2015,3/29/2015,Amex,Closed with explanation,Yes,No
1305791,Credit card,,Sale of account,,NY,11950,Web,3/28/2015,3/28/2015,Capital One,Closed with explanation,Yes,No
1305792,Credit card,,APR or interest rate,,PA,15106,Web,3/28/2015,3/28/2015,Capital One,Closed with explanation,Yes,No
1305820,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30076,Web,3/28/2015,3/28/2015,JPMorgan Chase,Closed with explanation,Yes,
1305810,Credit card,,Transaction issue,,HI,96792,Web,3/28/2015,3/28/2015,Navy FCU,Closed with explanation,Yes,No
1306654,Credit card,,Closing/Cancelling account,,CO,80233,Web,3/28/2015,3/29/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1305982,Credit card,,Billing disputes,,CA,92629,Web,3/28/2015,3/28/2015,Barclays,Closed with monetary relief,Yes,Yes
1305985,Credit card,,Closing/Cancelling account,,PA,15241,Web,3/28/2015,3/28/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1305989,Credit card,,Other,,TX,,Web,3/28/2015,4/2/2015,Bank of America,Closed with explanation,Yes,No
1306029,Credit card,,Billing disputes,,TX,78756,Web,3/28/2015,3/28/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1306021,Credit card,,Closing/Cancelling account,,IN,46614,Web,3/28/2015,4/1/2015,Bank of America,Closed with explanation,Yes,No
1306025,Credit card,,Closing/Cancelling account,,IN,47274,Web,3/28/2015,3/28/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1304102,Credit card,,Late fee,,NV,,Referral,3/27/2015,4/1/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1304631,Credit card,,Other,,HI,96815,Fax,3/27/2015,4/2/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1304100,Credit card,,Billing disputes,,NY,12015,Referral,3/27/2015,4/1/2015,Barclays,Closed with monetary relief,Yes,Yes
1303983,Credit card,,Other,,CA,95825,Postal mail,3/27/2015,4/1/2015,PayPal,Closed with monetary relief,Yes,Yes
1303981,Credit card,,Billing disputes,,FL,32712,Web,3/27/2015,4/1/2015,Citibank,Closed with explanation,Yes,Yes
1304052,Credit card,,Unsolicited issuance of credit card,,,11422,Postal mail,3/27/2015,3/27/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1304089,Credit card,,Identity theft / Fraud / Embezzlement,,OH,44843,Referral,3/27/2015,4/1/2015,Barclays,Closed with non-monetary relief,Yes,No
1304097,Credit card,,Other,,NY,10701,Referral,3/27/2015,4/1/2015,HSBC,Closed with monetary relief,Yes,No
1304107,Credit card,,Rewards,,,,Referral,3/27/2015,4/1/2015,Pentagon FCU,Closed with monetary relief,Yes,No
1304112,Credit card,,Other fee,,GA,30066,Referral,3/27/2015,4/1/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1304319,Credit card,,Customer service / Customer relations,,CA,90265,Fax,3/27/2015,4/1/2015,Citibank,Closed with explanation,Yes,No
1306114,Credit card,,Customer service / Customer relations,,AZ,85032,Web,3/27/2015,4/2/2015,JPMorgan Chase,Closed with explanation,Yes,No
1306113,Credit card,,Customer service / Customer relations,,AZ,85032,Web,3/27/2015,3/28/2015,Citibank,Closed with non-monetary relief,Yes,No
1306112,Credit card,,Credit determination,,AZ,85032,Web,3/27/2015,3/28/2015,Bank of America,Closed with explanation,Yes,No
1304480,Credit card,,Balance transfer,,CT,6010,Web,3/27/2015,3/27/2015,Citibank,Closed with explanation,Yes,No
1304562,Credit card,,Other fee,,OK,73118,Web,3/27/2015,3/27/2015,Capital One,Closed with explanation,Yes,No
1304560,Credit card,,Credit line increase/decrease,,,,Phone,3/27/2015,3/30/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,No
1304636,Credit card,,Payoff process,,WI,53405,Web,3/27/2015,3/27/2015,Citibank,Closed with non-monetary relief,Yes,No
1305128,Credit card,,Late fee,,IL,60142,Web,3/27/2015,3/27/2015,Wells Fargo,Closed with explanation,Yes,No
1304695,Credit card,,Other,,WA,98433,Web,3/27/2015,3/27/2015,Bank of America,Closed with explanation,Yes,Yes
1304678,Credit card,,Delinquent account,,PA,19147,Web,3/27/2015,3/27/2015,Navy FCU,Closed with explanation,Yes,
1304736,Credit card,,Rewards,,NV,89108,Referral,3/27/2015,4/2/2015,Amex,Closed with explanation,Yes,No
1304837,Credit card,,Payoff process,,VA,23669,Web,3/27/2015,3/27/2015,Bank of America,Closed with explanation,Yes,No
1304852,Credit card,,Credit determination,,IL,60008,Web,3/27/2015,4/1/2015,Capital One,Closed with explanation,Yes,
1304896,Credit card,,Other fee,,NY,14611,Web,3/27/2015,3/27/2015,Amex,Closed with monetary relief,Yes,No
1304987,Credit card,,Closing/Cancelling account,,FL,33126,Web,3/27/2015,3/27/2015,Barclays,Closed with explanation,Yes,Yes
1304996,Credit card,,APR or interest rate,,CA,91504,Web,3/27/2015,3/27/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1305113,Credit card,,Customer service / Customer relations,,OH,44281,Web,3/27/2015,3/27/2015,Discover,Closed with explanation,Yes,No
1305069,Credit card,,Billing disputes,,TX,78045,Web,3/27/2015,3/27/2015,Citibank,Closed with non-monetary relief,Yes,No
1305100,Credit card,,Delinquent account,,NY,13340,Web,3/27/2015,4/1/2015,Barclays,Closed with explanation,Yes,No
1305099,Credit card,,Payoff process,,NY,11746,Web,3/27/2015,3/27/2015,Bank of America,Closed with explanation,Yes,No
1305186,Credit card,,APR or interest rate,,GA,31322,Postal mail,3/27/2015,4/1/2015,Citibank,Closed with non-monetary relief,Yes,No
1305259,Credit card,,Closing/Cancelling account,,WA,98118,Web,3/27/2015,3/27/2015,Capital One,Closed with explanation,Yes,No
1305327,Credit card,,Rewards,,MD,21029,Web,3/27/2015,3/27/2015,Discover,Closed with explanation,Yes,No
1305340,Credit card,,Rewards,,MD,21029,Web,3/27/2015,3/27/2015,Discover,Closed with explanation,Yes,No
1305443,Credit card,,Closing/Cancelling account,,CA,90028,Web,3/27/2015,3/27/2015,Capital One,Closed with explanation,Yes,No
1305446,Credit card,,Billing statement,,NY,17815,Web,3/27/2015,3/27/2015,Amex,Closed with explanation,Yes,Yes
1305457,Credit card,,Identity theft / Fraud / Embezzlement,,MD,20636,Web,3/27/2015,3/27/2015,BB&T Financial,Closed with explanation,Yes,No
1305477,Credit card,,Delinquent account,,NY,10704,Web,3/27/2015,3/27/2015,Capital One,Closed with explanation,Yes,
1305497,Credit card,,Billing disputes,,AL,36856,Phone,3/27/2015,4/1/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1305553,Credit card,,Credit determination,,CA,91361,Web,3/27/2015,3/27/2015,Amex,Closed with explanation,Yes,No
1305566,Credit card,,Advertising and marketing,,SD,57555,Web,3/27/2015,3/27/2015,Discover,Closed with explanation,Yes,No
1305773,Credit card,,Other,,CO,80829,Web,3/27/2015,3/28/2015,Wells Fargo,Closed with explanation,Yes,No
1305781,Credit card,,Customer service / Customer relations,,NY,11375,Web,3/27/2015,4/6/2015,Bank of America,Closed with explanation,Yes,No
1305822,Credit card,,Transaction issue,,TX,78747,Web,3/27/2015,3/28/2015,JPMorgan Chase,Closed with monetary relief,Yes,Yes
1305816,Credit card,,Credit line increase/decrease,,CT,,Web,3/27/2015,3/28/2015,Discover,Closed with explanation,Yes,Yes
1305875,Credit card,,Delinquent account,,GA,31061,Web,3/27/2015,3/28/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1303890,Credit card,,Forbearance / Workout plans,,NH,3825,Web,3/27/2015,3/27/2015,Citibank,Closed with explanation,Yes,No
1303885,Credit card,,Late fee,,WA,98109,Web,3/27/2015,3/27/2015,Capital One,Closed with non-monetary relief,Yes,No
1303905,Credit card,,Late fee,,NY,14502,Web,3/27/2015,3/27/2015,Citibank,Closed with monetary relief,Yes,Yes
1304053,Credit card,,Advertising and marketing,,CT,,Web,3/26/2015,3/27/2015,RBS Citizens,Closed with explanation,Yes,
1302061,Credit card,,Delinquent account,,CA,94588,Web,3/26/2015,3/26/2015,Capital One,Closed with explanation,Yes,No
1302078,Credit card,,Billing disputes,,CA,91748,Web,3/26/2015,3/31/2015,Barclays,Closed with monetary relief,Yes,No
1302088,Credit card,,Customer service / Customer relations,,CA,94123,Web,3/26/2015,3/26/2015,JPMorgan Chase,Closed with explanation,Yes,No
1302091,Credit card,,Closing/Cancelling account,,NC,27511,Web,3/26/2015,3/26/2015,Amex,Closed with monetary relief,Yes,No
1302107,Credit card,,Advertising and marketing,,MN,55077,Web,3/26/2015,3/26/2015,Amex,Closed with explanation,Yes,Yes
1302102,Credit card,,Closing/Cancelling account,,FL,34744,Web,3/26/2015,3/26/2015,Bank of America,Closed with non-monetary relief,Yes,No
1302197,Credit card,,Billing disputes,,MD,20850,Postal mail,3/26/2015,3/31/2015,Amex,Closed with explanation,Yes,No
1302157,Credit card,,Payoff process,,TX,77065,Web,3/26/2015,3/26/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1302250,Credit card,,Billing disputes,,VA,24016,Referral,3/26/2015,3/31/2015,GE Capital Retail,Closed with explanation,Yes,No
1302242,Credit card,,Credit card protection / Debt protection,,PA,19335,Web,3/26/2015,3/26/2015,TD Bank,Closed with explanation,Yes,Yes
1302229,Credit card,,Closing/Cancelling account,,TN,38167,Referral,3/26/2015,3/31/2015,Amex,Closed with explanation,Yes,No
1302203,Credit card,,Credit determination,,CA,90044,Web,3/26/2015,3/26/2015,GE Capital Retail,Closed with explanation,Yes,No
1302249,Credit card,,Privacy,,GA,30011,Web,3/26/2015,3/31/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,No
1302633,Credit card,,Billing disputes,,IL,60640,Web,3/26/2015,3/26/2015,Discover,Closed with monetary relief,Yes,No
1302272,Credit card,,Credit determination,,TX,76530,Web,3/26/2015,3/26/2015,Capital One,Closed with explanation,Yes,No
1302268,Credit card,,Other,,NJ,7202,Web,3/26/2015,3/26/2015,Bank of America,Closed with explanation,Yes,Yes
1302289,Credit card,,Closing/Cancelling account,,NY,13021,Web,3/26/2015,3/31/2015,GE Capital Retail,Closed with explanation,Yes,No
1302368,Credit card,,Transaction issue,,TN,37128,Referral,3/26/2015,3/31/2015,Fifth Third Bank,Closed with non-monetary relief,Yes,No
1302341,Credit card,,Billing disputes,,CO,80235,Web,3/26/2015,3/26/2015,Bank of America,Closed with explanation,Yes,No
1302414,Credit card,,Billing disputes,,FL,33180,Referral,3/26/2015,3/31/2015,Citibank,Closed with explanation,Yes,No
1303618,Credit card,,Billing disputes,,TX,76354,Web,3/26/2015,3/26/2015,Capital One,Closed with explanation,Yes,No
1302420,Credit card,,Transaction issue,,PA,18014,Web,3/26/2015,3/26/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1302463,Credit card,,Delinquent account,,CA,87504,Web,3/26/2015,4/1/2015,USAA Savings,Closed with non-monetary relief,Yes,Yes
1302506,Credit card,,Billing disputes,,NY,12845,Referral,3/26/2015,3/31/2015,Barclays,Closed with explanation,Yes,No
1302575,Credit card,,Billing disputes,,OH,45503,Phone,3/26/2015,3/30/2015,TD Bank,Closed with monetary relief,Yes,No
1302558,Credit card,,Billing disputes,,FL,33025,Web,3/26/2015,4/21/2015,Citibank,Closed with explanation,Yes,Yes
1302606,Credit card,,Credit line increase/decrease,,NY,11563,Web,3/26/2015,3/26/2015,Citibank,Closed with monetary relief,Yes,Yes
1304131,Credit card,,Other,,ME,4856,Referral,3/26/2015,3/31/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1304183,Credit card,,Delinquent account,,NY,10017,Web,3/26/2015,3/27/2015,GE Capital Retail,Closed with explanation,Yes,No
1304218,Credit card,,Billing disputes,,CA,91335,Web,3/26/2015,3/27/2015,Discover,Closed with explanation,Yes,No
1304227,Credit card,,Closing/Cancelling account,,GA,30342,Web,3/26/2015,4/15/2015,Amex,Closed with explanation,Yes,
1304233,Credit card,,Delinquent account,,TX,76244,Web,3/26/2015,4/1/2015,Citibank,Closed with explanation,Yes,No
1304381,Credit card,,Identity theft / Fraud / Embezzlement,,FL,33406,Referral,3/26/2015,3/30/2015,Capital One,Closed with explanation,Yes,Yes
1301660,Credit card,,Closing/Cancelling account,,NE,68507,Web,3/26/2015,3/26/2015,Capital One,Closed with explanation,Yes,Yes
1301718,Credit card,,Delinquent account,,CT,6029,Web,3/26/2015,3/26/2015,GE Capital Retail,Closed with explanation,Yes,No
1301716,Credit card,,Billing statement,,CT,6029,Web,3/26/2015,3/26/2015,Citibank,Closed with explanation,Yes,No
1301747,Credit card,,Identity theft / Fraud / Embezzlement,,CA,92592,Phone,3/26/2015,3/30/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1301770,Credit card,,Payoff process,,CA,92683,Web,3/26/2015,4/1/2015,GE Capital Retail,Closed with explanation,Yes,No
1301785,Credit card,,Identity theft / Fraud / Embezzlement,,CA,94501,Referral,3/26/2015,4/1/2015,Bank of America,Closed with explanation,Yes,No
1301848,Credit card,,Delinquent account,,,89108,Web,3/26/2015,3/26/2015,Resurgent Capital Services L.P.,Closed with explanation,Yes,
1302665,Credit card,,Billing disputes,,CA,28806,Phone,3/26/2015,3/30/2015,Wells Fargo,Closed with explanation,Yes,No
1301847,Credit card,,Delinquent account,,,89108,Web,3/26/2015,4/9/2015,"URS Holding, LLC",Closed with explanation,Yes,No
1301844,Credit card,,Billing disputes,,CA,95355,Web,3/26/2015,4/1/2015,"Cavalry Investments, LLC",Closed with non-monetary relief,Yes,No
1301873,Credit card,,Delinquent account,,CA,95355,Web,3/26/2015,4/1/2015,"Afni, Inc.",Closed with explanation,Yes,No
1301882,Credit card,,Advertising and marketing,,NY,11429,Phone,3/26/2015,3/31/2015,Capital One,Closed with explanation,Yes,Yes
1301911,Credit card,,Advertising and marketing,,WV,25506,Web,3/26/2015,3/26/2015,JPMorgan Chase,Closed with explanation,Yes,No
1301931,Credit card,,Balance transfer,,IL,60156,Referral,3/26/2015,4/1/2015,JPMorgan Chase,Closed with explanation,Yes,No
1301937,Credit card,,Billing disputes,,AZ,85353,Referral,3/26/2015,4/1/2015,Citibank,Closed with monetary relief,Yes,No
1301944,Credit card,,Identity theft / Fraud / Embezzlement,,TX,77521,Referral,3/26/2015,4/1/2015,Capital One,Closed with explanation,Yes,No
1302727,Credit card,,Identity theft / Fraud / Embezzlement,,MD,21136,Fax,3/26/2015,4/1/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1302947,Credit card,,Billing disputes,,NY,11235,Phone,3/26/2015,3/30/2015,Citibank,Closed with explanation,Yes,No
1302867,Credit card,,APR or interest rate,,TX,77346,Web,3/26/2015,3/26/2015,Citibank,Closed with explanation,Yes,Yes
1303235,Credit card,,Other,,PA,18017,Phone,3/26/2015,3/30/2015,Citibank,Closed with non-monetary relief,Yes,Yes
1302962,Credit card,,Customer service / Customer relations,,ME,4664,Phone,3/26/2015,3/30/2015,Citibank,Closed with monetary relief,Yes,
1303074,Credit card,,Credit line increase/decrease,,CA,92504,Referral,3/26/2015,3/31/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1303124,Credit card,,Convenience checks,,PA,19056,Referral,3/26/2015,3/31/2015,Barclays,Closed with non-monetary relief,Yes,No
1303117,Credit card,,Credit card protection / Debt protection,,NY,10036,Web,3/26/2015,3/26/2015,Discover,Closed with explanation,Yes,No
1303224,Credit card,,Advertising and marketing,,TX,78232,Referral,3/26/2015,3/31/2015,Bank of America,Closed with explanation,Yes,No
1303163,Credit card,,Other,,PA,17050,Fax,3/26/2015,4/17/2015,Barclays,Closed with non-monetary relief,Yes,Yes
1303384,Credit card,,Identity theft / Fraud / Embezzlement,,NY,14701,Web,3/26/2015,3/26/2015,Capital One,Closed with explanation,Yes,No
1305574,Credit card,,Credit determination,,AZ,85013,Web,3/26/2015,3/27/2015,Wells Fargo,Closed with explanation,Yes,Yes
1303306,Credit card,,Billing disputes,,NC,27545,Web,3/26/2015,3/26/2015,TD Bank,Closed with non-monetary relief,Yes,No
1303345,Credit card,,Advertising and marketing,,GA,30044,Phone,3/26/2015,3/30/2015,Capital One,Closed with explanation,Yes,
1303402,Credit card,,Delinquent account,,FL,32169,Web,3/26/2015,3/26/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1303399,Credit card,,Delinquent account,,NV,89178,Web,3/26/2015,4/1/2015,Wells Fargo,Closed with explanation,Yes,No
1303398,Credit card,,Delinquent account,,NY,11415,Web,3/26/2015,3/26/2015,JPMorgan Chase,Closed with explanation,Yes,No
1303475,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30044,Postal mail,3/26/2015,4/1/2015,Capital One,Closed with explanation,Yes,
1303542,Credit card,,Billing disputes,,AZ,85301,Web,3/26/2015,4/1/2015,GE Capital Retail,Closed with explanation,Yes,No
1303606,Credit card,,Transaction issue,,FL,34677,Web,3/26/2015,3/26/2015,Amex,Closed with monetary relief,Yes,Yes
1303669,Credit card,,Billing disputes,,NY,11418,Web,3/26/2015,3/26/2015,Citibank,Closed with explanation,Yes,No
1303639,Credit card,,Credit line increase/decrease,,OH,45211,Web,3/26/2015,3/31/2015,Wells Fargo,Closed with explanation,Yes,No
1303635,Credit card,,APR or interest rate,,GA,30022,Web,3/26/2015,3/26/2015,Citibank,Closed with non-monetary relief,Yes,No
1303631,Credit card,,Credit determination,,NY,10001,Web,3/26/2015,3/26/2015,Citibank,Closed with explanation,Yes,Yes
1303680,Credit card,,Other,,OH,45432,Referral,3/26/2015,3/31/2015,Amex,Closed with non-monetary relief,Yes,No
1303679,Credit card,,Billing statement,,WA,98632,Web,3/26/2015,3/26/2015,"Continental Finance Company, LLC",Closed with explanation,Yes,
1299614,Credit card,,Closing/Cancelling account,,TX,77004,Web,3/25/2015,3/25/2015,Capital One,Closed with explanation,Yes,Yes
1300019,Credit card,,Billing statement,,FL,32583,Postal mail,3/25/2015,3/30/2015,Barclays,Closed with explanation,Yes,No
1302024,Credit card,,Unsolicited issuance of credit card,,CA,91307,Web,3/25/2015,3/26/2015,Bank of America,Closed with non-monetary relief,Yes,No
